#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(39,33)	8.505E+005    344.9         -25.19        3.155E+006    2.3E+007      6.8E-005      3.005E-018    -2.943E+020   3.176E+020    -15.11        2.367E+006    1.404E+007    2.263E+013    0             777.8         6.119E+020    1.46E+021     1.46E+021     0.0215        1.477E+004    2.567E+004    5.686E+016    2.92E+020     0             0             2.314E+019    2.314E+019    0             577.2         8.926         2.593E+018    0             0             3.555E+019    1.211E+019    1.211E+019    0.04165       6447          3.865E+004    3.133E+014    1.211E+018    0             0             
(40,33)	8.534E+005    346           -25.2         3.159E+006    2.308E+007    6.842E-005    3.011E-018    -2.966E+020   3.201E+020    -15.12        2.369E+006    1.409E+007    2.272E+013    0             783.8         6.166E+020    1.471E+021    1.471E+021    0.02148       1.481E+004    2.573E+004    5.717E+016    2.942E+020    0             0             2.324E+019    2.324E+019    0             577.2         8.926         2.604E+018    0             0             3.576E+019    1.217E+019    1.217E+019    0.04155       6453          3.868E+004    3.146E+014    1.217E+018    0             0             
(41,33)	8.547E+005    346.5         -25.2         3.16E+006     2.312E+007    6.855E-005    3.014E-018    -2.973E+020   3.209E+020    -15.12        2.37E+006     1.411E+007    2.274E+013    0             785.8         6.182E+020    1.475E+021    1.475E+021    0.02147       1.482E+004    2.576E+004    5.726E+016    2.95E+020     0             0             2.318E+019    2.318E+019    0             577.2         8.926         2.597E+018    0             0             3.571E+019    1.212E+019    1.212E+019    0.0415        6455          3.87E+004     3.131E+014    1.212E+018    0             0             
(42,33)	8.54E+005     346.3         -25.2         3.16E+006     2.31E+007     6.835E-005    3.013E-018    -2.962E+020   3.197E+020    -15.12        2.37E+006     1.41E+007     2.268E+013    0             783           6.16E+020     1.47E+021     1.47E+021     0.02147       1.481E+004    2.574E+004    5.709E+016    2.94E+020     0             0             2.294E+019    2.294E+019    0             577.2         8.926         2.57E+018     0             0             3.535E+019    1.194E+019    1.194E+019    0.04153       6454          3.869E+004    3.085E+014    1.194E+018    0             0             
(43,33)	8.509E+005    345.2         -25.19        3.157E+006    2.301E+007    6.774E-005    3.008E-018    -2.93E+020    3.163E+020    -15.12        2.368E+006    1.405E+007    2.252E+013    0             774.5         6.093E+020    1.454E+021    1.454E+021    0.0215        1.478E+004    2.568E+004    5.661E+016    2.908E+020    0             0             2.25E+019     2.25E+019     0             577.2         8.926         2.521E+018    0             0             3.464E+019    1.162E+019    1.162E+019    0.04164       6448          3.865E+004    3.005E+014    1.162E+018    0             0             
(44,33)	8.453E+005    343.2         -25.17        3.151E+006    2.286E+007    6.671E-005    2.997E-018    -2.876E+020   3.105E+020    -15.1         2.363E+006    1.395E+007    2.226E+013    0             760.2         5.981E+020    1.427E+021    1.427E+021    0.02154       1.471E+004    2.556E+004    5.582E+016    2.854E+020    0             0             2.185E+019    2.185E+019    0             577.2         8.926         2.448E+018    0             0             3.355E+019    1.115E+019    1.115E+019    0.04184       6437          3.859E+004    2.889E+014    1.115E+018    0             0             
(45,33)	8.364E+005    340           -25.15        3.142E+006    2.26E+007     6.515E-005    2.98E-018     -2.794E+020   3.016E+020    -15.09        2.357E+006    1.38E+007     2.186E+013    0             738.4         5.81E+020     1.386E+021    1.386E+021    0.02161       1.461E+004    2.538E+004    5.46E+016     2.772E+020    0             0             2.097E+019    2.097E+019    0             577.2         8.926         2.349E+018    0             0             3.206E+019    1.052E+019    1.052E+019    0.04216       6419          3.848E+004    2.735E+014    1.052E+018    0             0             
(46,33)	8.237E+005    335.4         -25.1         3.129E+006    2.224E+007    6.3E-005      2.955E-018    -2.68E+020    2.895E+020    -15.06        2.347E+006    1.358E+007    2.132E+013    0             708.5         5.575E+020    1.329E+021    1.329E+021    0.02181       1.452E+004    2.522E+004    5.27E+016     2.659E+020    0             0             1.986E+019    1.986E+019    0             577.2         8.926         2.225E+018    0             0             3.017E+019    9.754E+018    9.754E+018    0.04307       6457          3.871E+004    2.52E+014     9.754E+017    0             0             
(47,33)	8.068E+005    329.2         -25.05        3.112E+006    2.176E+007    6.025E-005    2.922E-018    -2.536E+020   2.74E+020     -15.03        2.334E+006    1.329E+007    2.062E+013    0             670.4         5.277E+020    1.257E+021    1.257E+021    0.02212       1.442E+004    2.506E+004    5.018E+016    2.515E+020    0             0             1.854E+019    1.854E+019    0             577.2         8.926         2.077E+018    0             0             2.79E+019     8.856E+018    8.856E+018    0.0445        6534          3.917E+004    2.261E+014    8.856E+017    0             0             
(48,33)	7.857E+005    321.4         -24.98        3.09E+006     2.117E+007    5.698E-005    2.881E-018    -2.366E+020   2.558E+020    -14.99        2.317E+006    1.293E+007    1.978E+013    0             625.4         4.923E+020    1.172E+021    1.172E+021    0.02251       1.43E+004     2.483E+004    4.721E+016    2.345E+020    0             0             1.705E+019    1.705E+019    0             577.2         8.926         1.91E+018     0             0             2.534E+019    7.871E+018    7.871E+018    0.04629       6618          3.968E+004    1.984E+014    7.871E+017    0             0             
(49,33)	7.606E+005    312.1         -24.88        3.063E+006    2.046E+007    5.316E-005    2.832E-018    -2.17E+020    2.347E+020    -14.93        2.297E+006    1.25E+007     1.877E+013    0             573.7         4.517E+020    1.074E+021    1.074E+021    0.02297       1.413E+004    2.454E+004    4.379E+016    2.149E+020    0             0             1.544E+019    1.544E+019    0             577.2         8.926         1.73E+018     0             0             2.259E+019    6.848E+018    6.848E+018    0.04841       6699          4.017E+004    1.705E+014    6.848E+017    0             0             
(50,33)	7.366E+005    303.1         -24.79        3.038E+006    1.978E+007    4.941E-005    2.786E-018    -1.982E+020   2.145E+020    -14.87        2.278E+006    1.21E+007     1.774E+013    0             524.1         4.127E+020    9.809E+020    9.809E+020    0.02341       1.395E+004    2.422E+004    4.05E+016     1.962E+020    0             0             1.383E+019    1.383E+019    0             577.2         8.926         1.55E+018     0             0             2.001E+019    5.897E+018    5.897E+018    0.05044       6760          4.053E+004    1.455E+014    5.897E+017    0             0             
(51,33)	7.317E+005    301.1         -24.77        3.032E+006    1.964E+007    4.701E-005    2.776E-018    -1.881E+020   2.034E+020    -14.86        2.274E+006    1.201E+007    1.694E+013    0             497.1         3.915E+020    9.304E+020    9.304E+020    0.0235        1.391E+004    2.415E+004    3.852E+016    1.861E+020    0             0             1.241E+019    1.241E+019    0             577.2         8.926         1.391E+018    0             0             1.84E+019     5.256E+018    5.256E+018    0.05085       6770          4.06E+004     1.295E+014    5.256E+017    0             0             
(52,33)	8.626E+005    365.1         -25.25        3.174E+006    2.337E+007    5.001E-005    3.041E-018    -2.177E+020   2.345E+020    -15.15        2.381E+006    1.426E+007    1.645E+013    0             574.8         4.522E+020    1.081E+021    1.081E+021    0.02141       1.491E+004    2.592E+004    4.169E+016    2.162E+020    0             0             1.129E+019    1.129E+019    0             577.2         8.926         1.264E+018    0             0             2.052E+019    5.616E+018    5.616E+018    0.04121       6470          3.879E+004    1.448E+014    5.616E+017    0             0             
(53,33)	-7.013E+004   129           -21.8         2.305E+006    2.681E+006    0.006168      1.603E-018    6.853E+021    6.854E+021    -13.08        1.728E+006    1.781E+006    3.847E+015    0             1.507         1.176E+018    2.868E+018    2.868E+018    0.07257       4667          7423          3.863E+014    5.735E+017    0             0             3.419E+018    3.419E+018    0             577.2         8.926         3.831E+017    0             0             2.773E+017    1.437E+017    1.437E+017    0.2973        3823          2.276E+004    6.313E+012    1.437E+016    0             0             
(54,33)	-1341         4.268         -20.93        1.818E+006    9.369E+005    0.02207       9.973E-019    1.546E+022    1.546E+022    -12.56        1.363E+006    6.985E+005    2.213E+016    0             2.106         1.643E+018    4.1E+018      4.1E+018      0.1647        2307          1374          2.984E+015    8.2E+017      0             0             1.676E+018    1.676E+018    0             577.2         8.926         1.878E+017    0             0             6.582E+016    1.435E+016    1.435E+016    0.3472        583.3         757.2         1.895E+013    1.435E+015    0             0             
(55,33)	4422          1.624         -21.05        1.685E+006    9.356E+005    0.01535       8.57E-019     1.226E+022    1.232E+022    -12.63        1.264E+006    6.877E+005    1.791E+016    0             62.44         5.724E+019    3.646E+019    3.646E+019    0.1566        2365          1875          1.944E+016    7.291E+018    0             0             1.188E+018    1.188E+018    0             577.2         8.926         1.331E+017    0             0             6.791E+017    1.818E+017    1.818E+017    0.3472        640.8         1856          9.799E+013    1.818E+016    0             0             
(56,33)	5613          1.999         -21.23        1.599E+006    9.189E+005    0.01025       7.722E-019    8.857E+021    8.907E+021    -12.74        1.2E+006      6.713E+005    1.327E+016    0             55.15         5.014E+019    3.635E+019    3.635E+019    0.1531        2400          2059          1.765E+016    7.27E+018     0             0             8.801E+017    8.801E+017    0             577.2         8.926         9.86E+016     0             0             6.664E+017    1.751E+017    1.751E+017    0.3472        676.7         2287          7.654E+013    1.751E+016    0             0             
(57,33)	5804          2.065         -21.41        1.536E+006    8.925E+005    0.006928      7.125E-019    6.289E+021    6.327E+021    -12.85        1.152E+006    6.507E+005    9.723E+015    0             41.82         3.789E+019    2.881E+019    2.881E+019    0.1525        2406          2088          1.38E+016     5.761E+018    0             0             6.578E+017    6.578E+017    0             577.2         8.926         7.37E+016     0             0             5.271E+017    1.382E+017    1.382E+017    0.3472        683.1         2357          5.863E+013    1.382E+016    0             0             
(58,33)	5634          2.007         -21.6         1.486E+006    8.645E+005    0.004746      6.662E-019    4.462E+021    4.489E+021    -12.96        1.114E+006    6.301E+005    7.124E+015    0             30.31         2.743E+019    2.124E+019    2.124E+019    0.153         2401          2063          1.03E+016     4.248E+018    0             0             4.948E+017    4.948E+017    0             577.2         8.926         5.543E+016    0             0             3.874E+017    1.012E+017    1.012E+017    0.3472        677.4         2295          4.409E+013    1.012E+016    0             0             
(59,33)	5321          1.899         -21.79        1.442E+006    8.371E+005    0.003305      6.279E-019    3.193E+021    3.213E+021    -13.07        1.082E+006    6.104E+005    5.263E+015    0             21.67         1.96E+019     1.529E+019    1.529E+019    0.154         2391          2015          7.586E+015    3.057E+018    0             0             3.782E+017    3.782E+017    0             577.2         8.926         4.237E+016    0             0             2.807E+017    7.391E+016    7.391E+016    0.3472        667.3         2181          3.389E+013    7.391E+015    0             0             
(60,33)	4972          1.779         -21.97        1.404E+006    8.112E+005    0.002358      5.95E-019     2.332E+021    2.346E+021    -13.18        1.053E+006    5.92E+005     3.963E+015    0             15.67         1.417E+019    1.107E+019    1.107E+019    0.1551        2381          1961          5.641E+015    2.213E+018    0             0             2.974E+017    2.974E+017    0             577.2         8.926         3.332E+016    0             0             2.058E+017    5.5E+016      5.5E+016      0.3472        656.6         2054          2.678E+013    5.5E+015      0             0             
(61,33)	4654          1.669         -22.16        1.371E+006    7.887E+005    0.001762      5.675E-019    1.778E+021    1.789E+021    -13.3         1.028E+006    5.761E+005    3.106E+015    0             11.78         1.065E+019    8.324E+018    8.324E+018    0.1559        2372          1912          4.354E+015    1.665E+018    0             0             2.448E+017    2.448E+017    0             577.2         8.926         2.742E+016    0             0             1.578E+017    4.308E+016    4.308E+016    0.3472        647.3         1939          2.221E+013    4.308E+015    0             0             
(62,33)	4429          1.59          -22.3         1.347E+006    7.724E+005    0.001434      5.48E-019     1.469E+021    1.478E+021    -13.38        1.011E+006    5.645E+005    2.617E+015    0             9.616         8.696E+018    6.802E+018    6.802E+018    0.1566        2366          1876          3.625E+015    1.36E+018     0             0             2.154E+017    2.154E+017    0             577.2         8.926         2.413E+016    0             0             1.317E+017    3.683E+016    3.683E+016    0.3472        641           1858          1.982E+013    3.683E+015    0             0             
(63,33)	4346          1.562         -22.35        1.338E+006    7.663E+005    0.001329      5.407E-019    1.369E+021    1.377E+021    -13.41        1.004E+006    5.602E+005    2.458E+015    0             8.923         8.069E+018    6.315E+018    6.315E+018    0.1568        2363          1863          3.389E+015    1.263E+018    0             0             2.06E+017     2.06E+017     0             577.2         8.926         2.308E+016    0             0             1.236E+017    3.496E+016    3.496E+016    0.3472        638.7         1828          1.912E+013    3.496E+015    0             0             


#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(1,33)	5.734E+005    239.1         -24           2.844E+006    1.518E+007    3.154E-005    2.442E-018    -1.108E+020   1.204E+020    -14.4         2.133E+006    9.324E+006    1.292E+013    0             293.1         2.313E+020    5.445E+020    5.445E+020    0.02642       1.23E+004     2.13E+004     2.556E+016    1.089E+020    0             0             7.377E+018    7.377E+018    0             577.2         8.926         8.265E+017    0             0             9.644E+018    2.427E+018    2.427E+018    0.06425       6703          4.019E+004    6.039E+013    2.427E+017    0             0             
(2,33)	5.74E+005     239.3         -24           2.845E+006    1.52E+007     3.16E-005     2.443E-018    -1.111E+020   1.207E+020    -14.4         2.134E+006    9.333E+006    1.294E+013    0             293.8         2.318E+020    5.459E+020    5.459E+020    0.02641       1.231E+004    2.131E+004    2.561E+016    1.092E+020    0             0             7.397E+018    7.397E+018    0             577.2         8.926         8.287E+017    0             0             9.674E+018    2.436E+018    2.436E+018    0.0642        6705          4.02E+004     6.06E+013     2.436E+017    0             0             
(3,33)	5.757E+005    240           -24.01        2.847E+006    1.525E+007    3.178E-005    2.446E-018    -1.119E+020   1.216E+020    -14.41        2.135E+006    9.361E+006    1.299E+013    0             296           2.335E+020    5.5E+020      5.5E+020      0.02638       1.233E+004    2.135E+004    2.576E+016    1.1E+020      0             0             7.455E+018    7.455E+018    0             577.2         8.926         8.352E+017    0             0             9.763E+018    2.464E+018    2.464E+018    0.06406       6710          4.023E+004    6.125E+013    2.464E+017    0             0             
(4,33)	5.785E+005    241.1         -24.02        2.85E+006     1.532E+007    3.208E-005    2.452E-018    -1.133E+020   1.231E+020    -14.41        2.138E+006    9.406E+006    1.308E+013    0             299.6         2.364E+020    5.567E+020    5.567E+020    0.02632       1.237E+004    2.141E+004    2.6E+016      1.113E+020    0             0             7.551E+018    7.551E+018    0             577.2         8.926         8.46E+017     0             0             9.91E+018     2.51E+018     2.51E+018     0.06382       6717          4.028E+004    6.232E+013    2.51E+017     0             0             
(5,33)	5.822E+005    242.6         -24.04        2.855E+006    1.542E+007    3.249E-005    2.46E-018     -1.151E+020   1.25E+020     -14.42        2.141E+006    9.467E+006    1.321E+013    0             304.4         2.402E+020    5.659E+020    5.659E+020    0.02626       1.241E+004    2.149E+004    2.633E+016    1.132E+020    0             0             7.684E+018    7.684E+018    0             577.2         8.926         8.608E+017    0             0             1.011E+019    2.574E+018    2.574E+018    0.06351       6727          4.034E+004    6.382E+013    2.574E+017    0             0             
(6,33)	5.868E+005    244.4         -24.05        2.86E+006     1.555E+007    3.299E-005    2.47E-018     -1.174E+020   1.275E+020    -14.43        2.145E+006    9.542E+006    1.336E+013    0             310.5         2.449E+020    5.772E+020    5.772E+020    0.02617       1.247E+004    2.159E+004    2.673E+016    1.154E+020    0             0             7.851E+018    7.851E+018    0             577.2         8.926         8.796E+017    0             0             1.037E+019    2.656E+018    2.656E+018    0.06312       6738          4.041E+004    6.573E+013    2.656E+017    0             0             
(7,33)	5.922E+005    246.5         -24.08        2.867E+006    1.569E+007    3.359E-005    2.481E-018    -1.202E+020   1.304E+020    -14.45        2.15E+006     9.63E+006     1.354E+013    0             317.6         2.506E+020    5.907E+020    5.907E+020    0.02607       1.253E+004    2.171E+004    2.722E+016    1.181E+020    0             0             8.053E+018    8.053E+018    0             577.2         8.926         9.022E+017    0             0             1.067E+019    2.755E+018    2.755E+018    0.06266       6751          4.048E+004    6.806E+013    2.755E+017    0             0             
(8,33)	5.984E+005    249           -24.1         2.874E+006    1.586E+007    3.428E-005    2.494E-018    -1.234E+020   1.338E+020    -14.46        2.156E+006    9.732E+006    1.375E+013    0             326           2.572E+020    6.066E+020    6.066E+020    0.02596       1.261E+004    2.184E+004    2.778E+016    1.213E+020    0             0             8.287E+018    8.287E+018    0             577.2         8.926         9.285E+017    0             0             1.103E+019    2.872E+018    2.872E+018    0.06213       6765          4.056E+004    7.08E+013     2.872E+017    0             0             
(9,33)	6.052E+005    251.6         -24.13        2.882E+006    1.604E+007    3.505E-005    2.508E-018    -1.269E+020   1.376E+020    -14.48        2.162E+006    9.843E+006    1.398E+013    0             335.4         2.645E+020    6.241E+020    6.241E+020    0.02583       1.269E+004    2.198E+004    2.84E+016     1.248E+020    0             0             8.551E+018    8.551E+018    0             577.2         8.926         9.58E+017     0             0             1.144E+019    3.005E+018    3.005E+018    0.06156       6778          4.064E+004    7.393E+013    3.005E+017    0             0             
(10,33)	6.124E+005    254.5         -24.16        2.891E+006    1.624E+007    3.587E-005    2.523E-018    -1.307E+020   1.416E+020    -14.49        2.168E+006    9.961E+006    1.422E+013    0             345.4         2.724E+020    6.43E+020     6.43E+020     0.0257        1.277E+004    2.212E+004    2.906E+016    1.286E+020    0             0             8.84E+018     8.84E+018     0             577.2         8.926         9.904E+017    0             0             1.188E+019    3.152E+018    3.152E+018    0.06095       6791          4.072E+004    7.741E+013    3.152E+017    0             0             
(11,33)	6.2E+005      257.4         -24.19        2.9E+006      1.645E+007    3.673E-005    2.538E-018    -1.348E+020   1.46E+020     -14.51        2.175E+006    1.009E+007    1.447E+013    0             356.1         2.808E+020    6.632E+020    6.632E+020    0.02556       1.285E+004    2.227E+004    2.977E+016    1.326E+020    0             0             9.154E+018    9.154E+018    0             577.2         8.926         1.026E+018    0             0             1.237E+019    3.315E+018    3.315E+018    0.0603        6802          4.079E+004    8.127E+013    3.315E+017    0             0             
(12,33)	6.279E+005    260.5         -24.22        2.909E+006    1.666E+007    3.764E-005    2.554E-018    -1.391E+020   1.506E+020    -14.53        2.182E+006    1.022E+007    1.474E+013    0             367.4         2.897E+020    6.845E+020    6.845E+020    0.02541       1.294E+004    2.243E+004    3.052E+016    1.369E+020    0             0             9.491E+018    9.491E+018    0             577.2         8.926         1.063E+018    0             0             1.289E+019    3.492E+018    3.492E+018    0.05964       6813          4.085E+004    8.548E+013    3.492E+017    0             0             
(13,33)	6.358E+005    263.6         -24.26        2.918E+006    1.688E+007    3.856E-005    2.57E-018     -1.435E+020   1.553E+020    -14.55        2.188E+006    1.035E+007    1.501E+013    0             379           2.988E+020    7.063E+020    7.063E+020    0.02527       1.302E+004    2.258E+004    3.128E+016    1.413E+020    0             0             9.846E+018    9.846E+018    0             577.2         8.926         1.103E+018    0             0             1.343E+019    3.682E+018    3.682E+018    0.05897       6821          4.09E+004     9.002E+013    3.682E+017    0             0             
(14,33)	6.439E+005    266.7         -24.29        2.927E+006    1.711E+007    3.953E-005    2.586E-018    -1.481E+020   1.602E+020    -14.58        2.195E+006    1.048E+007    1.528E+013    0             391.1         3.083E+020    7.293E+020    7.293E+020    0.02512       1.311E+004    2.273E+004    3.208E+016    1.459E+020    0             0             1.022E+019    1.022E+019    0             577.2         8.926         1.145E+018    0             0             1.402E+019    3.886E+018    3.886E+018    0.05828       6827          4.094E+004    9.492E+013    3.886E+017    0             0             
(15,33)	6.522E+005    270           -24.33        2.937E+006    1.734E+007    4.054E-005    2.603E-018    -1.529E+020   1.654E+020    -14.6         2.203E+006    1.062E+007    1.557E+013    0             403.9         3.183E+020    7.533E+020    7.533E+020    0.02497       1.32E+004     2.288E+004    3.292E+016    1.507E+020    0             0             1.062E+019    1.062E+019    0             577.2         8.926         1.19E+018     0             0             1.464E+019    4.105E+018    4.105E+018    0.05758       6832          4.097E+004    1.002E+014    4.105E+017    0             0             
(16,33)	6.606E+005    273.2         -24.36        2.946E+006    1.757E+007    4.156E-005    2.62E-018     -1.579E+020   1.707E+020    -14.62        2.21E+006     1.076E+007    1.586E+013    0             417           3.286E+020    7.78E+020     7.78E+020     0.02481       1.328E+004    2.303E+004    3.378E+016    1.556E+020    0             0             1.104E+019    1.104E+019    0             577.2         8.926         1.236E+018    0             0             1.528E+019    4.337E+018    4.337E+018    0.05687       6835          4.099E+004    1.058E+014    4.337E+017    0             0             
(17,33)	6.69E+005     276.5         -24.4         2.956E+006    1.78E+007     4.261E-005    2.637E-018    -1.63E+020    1.762E+020    -14.64        2.217E+006    1.09E+007     1.616E+013    0             430.3         3.391E+020    8.032E+020    8.032E+020    0.02466       1.336E+004    2.318E+004    3.466E+016    1.606E+020    0             0             1.147E+019    1.147E+019    0             577.2         8.926         1.285E+018    0             0             1.596E+019    4.581E+018    4.581E+018    0.05616       6835          4.099E+004    1.118E+014    4.581E+017    0             0             
(18,33)	6.776E+005    279.8         -24.45        2.965E+006    1.805E+007    4.366E-005    2.654E-018    -1.681E+020   1.818E+020    -14.67        2.224E+006    1.105E+007    1.645E+013    0             444.1         3.499E+020    8.291E+020    8.291E+020    0.0245        1.344E+004    2.332E+004    3.555E+016    1.658E+020    0             0             1.192E+019    1.192E+019    0             577.2         8.926         1.335E+018    0             0             1.666E+019    4.84E+018     4.84E+018     0.05544       6833          4.098E+004    1.181E+014    4.84E+017     0             0             
(19,33)	6.863E+005    283.1         -24.5         2.975E+006    1.83E+007     4.474E-005    2.671E-018    -1.735E+020   1.876E+020    -14.7         2.231E+006    1.12E+007     1.675E+013    0             458.4         3.612E+020    8.562E+020    8.562E+020    0.02434       1.353E+004    2.347E+004    3.649E+016    1.712E+020    0             0             1.239E+019    1.239E+019    0             577.2         8.926         1.388E+018    0             0             1.74E+019     5.111E+018    5.111E+018    0.0547        6829          4.095E+004    1.248E+014    5.111E+017    0             0             
(20,33)	6.951E+005    286.5         -24.54        2.984E+006    1.855E+007    4.584E-005    2.688E-018    -1.791E+020   1.936E+020    -14.73        2.238E+006    1.136E+007    1.705E+013    0             473.1         3.727E+020    8.839E+020    8.839E+020    0.02418       1.361E+004    2.361E+004    3.744E+016    1.768E+020    0             0             1.287E+019    1.287E+019    0             577.2         8.926         1.442E+018    0             0             1.818E+019    5.397E+018    5.397E+018    0.05395       6823          4.091E+004    1.319E+014    5.397E+017    0             0             
(21,33)	7.04E+005     289.9         -24.59        2.994E+006    1.881E+007    4.697E-005    2.706E-018    -1.848E+020   1.998E+020    -14.76        2.246E+006    1.151E+007    1.736E+013    0             488.2         3.846E+020    9.124E+020    9.124E+020    0.02401       1.368E+004    2.375E+004    3.842E+016    1.825E+020    0             0             1.338E+019    1.338E+019    0             577.2         8.926         1.499E+018    0             0             1.898E+019    5.699E+018    5.699E+018    0.0532        6814          4.086E+004    1.395E+014    5.699E+017    0             0             
(22,33)	7.131E+005    293.4         -24.64        3.004E+006    1.908E+007    4.814E-005    2.724E-018    -1.907E+020   2.062E+020    -14.79        2.253E+006    1.167E+007    1.767E+013    0             503.9         3.969E+020    9.421E+020    9.421E+020    0.02384       1.376E+004    2.388E+004    3.944E+016    1.884E+020    0             0             1.39E+019     1.39E+019     0             577.2         8.926         1.558E+018    0             0             1.983E+019    6.016E+018    6.016E+018    0.05243       6802          4.079E+004    1.475E+014    6.016E+017    0             0             
(23,33)	7.222E+005    296.9         -24.69        3.014E+006    1.934E+007    4.931E-005    2.742E-018    -1.967E+020   2.127E+020    -14.82        2.261E+006    1.183E+007    1.798E+013    0             519.8         4.094E+020    9.722E+020    9.722E+020    0.02368       1.384E+004    2.402E+004    4.048E+016    1.944E+020    0             0             1.445E+019    1.445E+019    0             577.2         8.926         1.618E+018    0             0             2.07E+019     6.347E+018    6.347E+018    0.05166       6787          4.07E+004     1.559E+014    6.347E+017    0             0             
(24,33)	7.313E+005    300.3         -24.74        3.024E+006    1.96E+007     5.049E-005    2.761E-018    -2.028E+020   2.193E+020    -14.84        2.268E+006    1.199E+007    1.829E+013    0             535.9         4.221E+020    1.003E+021    1.003E+021    0.02351       1.391E+004    2.415E+004    4.152E+016    2.005E+020    0             0             1.5E+019      1.5E+019      0             577.2         8.926         1.681E+018    0             0             2.16E+019     6.691E+018    6.691E+018    0.05089       6771          4.06E+004     1.648E+014    6.691E+017    0             0             
(25,33)	7.405E+005    303.9         -24.78        3.034E+006    1.987E+007    5.175E-005    2.779E-018    -2.092E+020   2.262E+020    -14.87        2.276E+006    1.215E+007    1.862E+013    0             552.9         4.354E+020    1.035E+021    1.035E+021    0.02334       1.398E+004    2.427E+004    4.262E+016    2.069E+020    0             0             1.558E+019    1.558E+019    0             577.2         8.926         1.746E+018    0             0             2.255E+019    7.053E+018    7.053E+018    0.05011       6751          4.048E+004    1.742E+014    7.053E+017    0             0             
(26,33)	7.498E+005    307.4         -24.81        3.045E+006    2.013E+007    5.303E-005    2.798E-018    -2.157E+020   2.332E+020    -14.89        2.284E+006    1.231E+007    1.895E+013    0             570.2         4.49E+020     1.067E+021    1.067E+021    0.02317       1.405E+004    2.44E+004     4.374E+016    2.135E+020    0             0             1.618E+019    1.618E+019    0             577.2         8.926         1.813E+018    0             0             2.353E+019    7.431E+018    7.431E+018    0.04932       6729          4.035E+004    1.842E+014    7.431E+017    0             0             
(27,33)	7.591E+005    310.8         -24.85        3.055E+006    2.039E+007    5.432E-005    2.817E-018    -2.224E+020   2.403E+020    -14.91        2.291E+006    1.246E+007    1.928E+013    0             587.7         4.627E+020    1.1E+021      1.1E+021      0.023         1.412E+004    2.452E+004    4.488E+016    2.201E+020    0             0             1.679E+019    1.679E+019    0             577.2         8.926         1.881E+018    0             0             2.453E+019    7.818E+018    7.818E+018    0.04854       6704          4.02E+004     1.945E+014    7.818E+017    0             0             
(28,33)	7.682E+005    314.3         -24.89        3.065E+006    2.065E+007    5.562E-005    2.836E-018    -2.291E+020   2.476E+020    -14.93        2.299E+006    1.262E+007    1.961E+013    0             605.4         4.766E+020    1.134E+021    1.134E+021    0.02283       1.418E+004    2.463E+004    4.604E+016    2.268E+020    0             0             1.741E+019    1.741E+019    0             577.2         8.926         1.95E+018     0             0             2.556E+019    8.22E+018     8.22E+018     0.04776       6677          4.003E+004    2.053E+014    8.22E+017     0             0             
(29,33)	7.773E+005    317.7         -24.92        3.075E+006    2.091E+007    5.693E-005    2.854E-018    -2.359E+020   2.549E+020    -14.95        2.306E+006    1.278E+007    1.995E+013    0             623.4         4.907E+020    1.168E+021    1.168E+021    0.02266       1.424E+004    2.474E+004    4.721E+016    2.335E+020    0             0             1.803E+019    1.803E+019    0             577.2         8.926         2.02E+018     0             0             2.661E+019    8.631E+018    8.631E+018    0.04699       6647          3.985E+004    2.166E+014    8.631E+017    0             0             
(30,33)	7.862E+005    321           -24.96        3.085E+006    2.117E+007    5.822E-005    2.872E-018    -2.426E+020   2.621E+020    -14.98        2.314E+006    1.293E+007    2.027E+013    0             641.2         5.047E+020    1.201E+021    1.201E+021    0.0225        1.43E+004     2.484E+004    4.837E+016    2.403E+020    0             0             1.866E+019    1.866E+019    0             577.2         8.926         2.091E+018    0             0             2.767E+019    9.049E+018    9.049E+018    0.04624       6616          3.966E+004    2.281E+014    9.049E+017    0             0             
