#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(20,25)	-9.799E+005   36.84         -0.6817       3.019E+006    2.177E+006    0.02167       2.751E-018    1.206E+022    1.215E+022    -0.409        2.264E+006    1.533E+006    7.923E+015    0             83.79         8.528E+019    1.59E+020     1.59E+020     0.002808      2533          4018          3.957E+016    3.18E+019     0             0             4.235E+017    4.235E+017    0.005222      2914          6575          6.441E+013    8.47E+016     0             0             2.778E+020    2.778E+020    0             1263          631.6         4.398E+017    0             0             0             1.186E+020    1.186E+020    -0.3417       2.3E+006      1.485E+006    7.984E+013    1.186E+019    0             0             
(20,45)	2.476E+005    12.37         -0.5473       1.924E+006    1.098E+006    0.0001458     1.118E-018    7.385E+019    1.061E+020    -0.3284       1.443E+006    8.029E+005    1.321E+014    0             33.71         3.223E+019    8.152E+018    8.152E+018    0.003902      1480          1706          4.778E+015    1.63E+018     0             0             9.213E+018    9.213E+018    0.007983      1395          2674          3.445E+015    1.843E+018    0             0             1.391E+019    1.391E+019    0             1263          631.6         2.203E+016    0             0             0             5.788E+018    5.788E+018    -0.3417       2.3E+006      1.235E+006    4.688E+012    5.788E+017    0             0             
(21,25)	-8.135E+005   30.58         -0.6733       2.964E+006    2.03E+006     0.03206       2.651E-018    1.739E+022    1.751E+022    -0.404        2.223E+006    1.44E+006     1.216E+016    0             115           1.171E+020    2.178E+020    2.178E+020    0.002974      2307          3573          6.094E+016    4.355E+019    0             0             6.897E+017    6.897E+017    0.005747      2687          6019          1.146E+014    1.379E+017    0             0             4.193E+020    4.193E+020    0             1263          631.6         6.638E+017    0             0             0             1.628E+020    1.628E+020    -0.3417       2.3E+006      1.428E+006    1.14E+014     1.628E+019    0             0             
(21,45)	3.093E+005    12.59         -0.5421       1.785E+006    1.06E+006     0.0001792     9.621E-019    5.288E+019    1.448E+020    -0.3253       1.339E+006    7.701E+005    1.88E+014     0             98.98         9.188E+019    2.844E+019    2.844E+019    0.003775      1570          1953          1.456E+016    5.687E+018    0             0             3.156E+019    3.156E+019    0.008042      1618          3297          9.573E+015    6.312E+018    0             0             1.454E+019    1.454E+019    0             1263          631.6         2.302E+016    0             0             0             6.271E+018    6.271E+018    -0.3417       2.3E+006      1.256E+006    4.994E+012    6.271E+017    0             0             
(22,25)	-8.896E+005   33.44         -0.6796       3.006E+006    2.107E+006    0.03988       2.726E-018    2.176E+022    2.191E+022    -0.4078       2.254E+006    1.49E+006     1.471E+016    0             151.8         1.52E+020     2.882E+020    2.882E+020    0.002897      2413          3783          7.618E+016    5.764E+019    0             0             8.48E+017     8.48E+017     0.005433      2768          6216          1.364E+014    1.696E+017    0             0             5.191E+020    5.191E+020    0             1263          631.6         8.219E+017    0             0             0             1.992E+020    1.992E+020    -0.3417       2.3E+006      1.454E+006    1.37E+014     1.992E+019    0             0             
(22,45)	3.338E+005    12.7          -0.5441       1.733E+006    1.048E+006    0.0002369     9.068E-019    4.092E+019    1.993E+020    -0.3265       1.3E+006      7.589E+005    2.626E+014    0             172.1         1.583E+020    5.462E+019    5.462E+019    0.003725      1606          2047          2.669E+016    1.092E+019    0             0             5.517E+019    5.517E+019    0.007949      1693          3500          1.576E+016    1.103E+019    0             0             1.503E+019    1.503E+019    0             1263          631.6         2.379E+016    0             0             0             6.917E+018    6.917E+018    -0.3417       2.3E+006      1.264E+006    5.472E+012    6.917E+017    0             0             
(23,25)	-1.329E+006   49.98         -0.7021       3.156E+006    2.511E+006    0.04091       3.006E-018    2.366E+022    2.384E+022    -0.4213       2.367E+006    1.744E+006    1.367E+016    0             186.1         1.819E+020    3.553E+020    3.553E+020    0.002518      2955          4826          7.364E+016    7.107E+019    0             0             7.007E+017    7.007E+017    0.00448       3350          7631          9.182E+013    1.401E+017    0             0             5.089E+020    5.089E+020    0             1263          631.6         8.058E+017    0             0             0             2.177E+020    2.177E+020    -0.3417       2.3E+006      1.604E+006    1.357E+014    2.177E+019    0             0             
(23,45)	3.376E+005    12.65         -0.5449       1.72E+006     1.044E+006    0.0002913     8.924E-019    3.811E+019    2.473E+020    -0.327        1.29E+006     7.552E+005    3.274E+014    0             227.8         2.092E+020    7.592E+019    7.592E+019    0.003717      1612          2061          3.684E+016    1.518E+019    0             0             6.981E+019    6.981E+019    0.007933      1705          3531          1.977E+016    1.396E+019    0             0             1.549E+019    1.549E+019    0             1263          631.6         2.452E+016    0             0             0             7.706E+018    7.706E+018    -0.3417       2.3E+006      1.265E+006    6.09E+012     7.706E+017    0             0             
(24,25)	8.513E+005    32            -0.5738       2.239E+006    1.608E+006    0.003322      1.513E-018    1.524E+021    2.504E+021    -0.3443       1.679E+006    1.133E+006    2.211E+015    0             1107          9.808E+020    1.05E+021     1.05E+021     0.002956      2372          3703          2.835E+017    2.099E+020    0             0             1.648E+019    1.648E+019    0.005675      2767          6215          2.652E+015    3.296E+018    0             0             2.187E+020    2.187E+020    0             1263          631.6         3.463E+017    0             0             0             3.74E+019     3.74E+019     -0.3417       2.3E+006      1.441E+006    2.595E+013    3.74E+018     0             0             
(24,45)	3.338E+005    12.56         -0.5449       1.72E+006     1.042E+006    0.0003346     8.931E-019    4.223E+019    2.832E+020    -0.3269       1.29E+006     7.542E+005    3.755E+014    0             262.4         2.41E+020     8.967E+019    8.967E+019    0.003724      1606          2046          4.382E+016    1.793E+019    0             0             7.626E+019    7.626E+019    0.007946      1693          3499          2.18E+016     1.525E+019    0             0             1.597E+019    1.597E+019    0             1263          631.6         2.529E+016    0             0             0             8.58E+018     8.58E+018     -0.3417       2.3E+006      1.264E+006    6.787E+012    8.58E+017     0             0             
(25,25)	7.621E+005    28.65         -0.5533       2.01E+006     1.427E+006    0.002154      1.22E-018     7.637E+020    1.785E+021    -0.332        1.508E+006    1.007E+006    1.773E+015    0             1151          1.021E+021    1.049E+021    1.049E+021    0.003044      2241          3440          3.048E+017    2.097E+020    0             0             3.712E+019    3.712E+019    0.006014      2640          5903          6.289E+015    7.425E+018    0             0             1.304E+020    1.304E+020    0             1263          631.6         2.065E+017    0             0             0             3.226E+019    3.226E+019    -0.3417       2.3E+006      1.41E+006     2.287E+013    3.226E+018    0             0             
(25,45)	3.302E+005    12.54         -0.5445       1.726E+006    1.043E+006    0.0003698     8.996E-019    4.979E+019    3.111E+020    -0.3267       1.295E+006    7.553E+005    4.12E+014     0             284.4         2.613E+020    9.879E+019    9.879E+019    0.003731      1601          2032          4.862E+016    1.976E+019    0             0             7.911E+019    7.911E+019    0.00796       1682          3469          2.281E+016    1.582E+019    0             0             1.65E+019     1.65E+019     0             1263          631.6         2.613E+016    0             0             0             9.469E+018    9.469E+018    -0.3417       2.3E+006      1.263E+006    7.498E+012    9.469E+017    0             0             
(26,25)	5.951E+005    22.37         -0.5485       1.942E+006    1.298E+006    0.002051      1.139E-018    6.877E+020    1.668E+021    -0.3291       1.457E+006    9.243E+005    1.805E+015    0             1092          9.801E+020    8.534E+020    8.534E+020    0.003274      2003          2950          2.893E+017    1.707E+020    0             0             6.148E+019    6.148E+019    0.006706      2340          5161          1.191E+016    1.23E+019     0             0             8.175E+019    8.175E+019    0             1263          631.6         1.294E+017    0             0             0             3.262E+019    3.262E+019    -0.3417       2.3E+006      1.353E+006    2.41E+013     3.262E+018    0             0             
(26,45)	3.294E+005    12.63         -0.544        1.734E+006    1.046E+006    0.0004004     9.079E-019    5.822E+019    3.35E+020     -0.3264       1.301E+006    7.579E+005    4.42E+014     0             301           2.768E+020    1.063E+020    1.063E+020    0.003732      1600          2029          5.237E+016    2.126E+019    0             0             8.115E+019    8.115E+019    0.007963      1679          3463          2.343E+016    1.623E+019    0             0             1.708E+019    1.708E+019    0             1263          631.6         2.704E+016    0             0             0             1.032E+019    1.032E+019    -0.3417       2.3E+006      1.263E+006    8.173E+012    1.032E+018    0             0             
(27,25)	5.047E+005    18.97         -0.5469       1.919E+006    1.235E+006    0.001953      1.111E-018    6.546E+020    1.558E+021    -0.3282       1.439E+006    8.852E+005    1.76E+015     0             998.4         9.031E+020    6.875E+020    6.875E+020    0.00341       1866          2654          2.59E+017     1.375E+020    0             0             7.821E+019    7.821E+019    0.007218      2167          4726          1.655E+016    1.564E+019    0             0             5.5E+019      5.5E+019      0             1263          631.6         8.708E+016    0             0             0             3.221E+019    3.221E+019    -0.3417       2.3E+006      1.322E+006    2.436E+013    3.221E+018    0             0             
(27,45)	3.316E+005    12.83         -0.5435       1.742E+006    1.051E+006    0.000428      9.162E-019    6.626E+019    3.565E+020    -0.3261       1.307E+006    7.615E+005    4.681E+014    0             315.6         2.902E+020    1.135E+020    1.135E+020    0.003729      1603          2038          5.571E+016    2.271E+019    0             0             8.32E+019     8.32E+019     0.007956      1686          3481          2.39E+016     1.664E+019    0             0             1.768E+019    1.768E+019    0             1263          631.6         2.799E+016    0             0             0             1.109E+019    1.109E+019    -0.3417       2.3E+006      1.263E+006    8.781E+012    1.109E+018    0             0             
(28,25)	4.597E+005    17.28         -0.5463       1.909E+006    1.206E+006    0.001816      1.1E-018      6.078E+020    1.433E+021    -0.3278       1.432E+006    8.667E+005    1.653E+015    0             907.8         8.249E+020    5.721E+020    5.721E+020    0.003491      1799          2505          2.284E+017    1.144E+020    0             0             8.823E+019    8.823E+019    0.007474      2066          4468          1.975E+016    1.765E+019    0             0             4.026E+019    4.026E+019    0             1263          631.6         6.374E+016    0             0             0             3.099E+019    3.099E+019    -0.3417       2.3E+006      1.307E+006    2.371E+013    3.099E+018    0             0             
(28,45)	3.357E+005    13.09         -0.543        1.75E+006     1.057E+006    0.0004532     9.241E-019    7.344E+019    3.762E+020    -0.3258       1.312E+006    7.655E+005    4.914E+014    0             329.4         3.028E+020    1.209E+020    1.209E+020    0.003721      1609          2054          5.889E+016    2.419E+019    0             0             8.538E+019    8.538E+019    0.007941      1699          3515          2.429E+016    1.708E+019    0             0             1.829E+019    1.829E+019    0             1263          631.6         2.895E+016    0             0             0             1.177E+019    1.177E+019    -0.3417       2.3E+006      1.265E+006    9.308E+012    1.177E+018    0             0             
